"","STORE","LONG","LAT","ZIP.CODE","CITY","ALLAN","BLISS","BREATHSAVERS","BROOKSIDE","BUBBLE.YUM","CADBURY","CANE.STK","CANISTER","GOOD.N.PLENTY","HEATH","HERSHEY.ARTISAN","HERSHEY.CHOC.ASST","HERSHEY.CHOC.REM","HERSHEY.GUM.REM","HERSHEY.NCHOC.REM","HERSHEY.SUGAREE.BFY","ICE.BREAKERS","JOLLY.RANCHER","KISSES","KIT.KAT","LANCASTER","LORENA","ALMOND.JOY","PAYDAY","PELON","POT.OF.GOLD","REESE","ROLO","SL.HARD.ROLL","SNACK.BITES","TAKE5","TOTAL"
"384","Dollar General",-79.993658,40.298348,15129,"Pittsburgh",0,0,132,97,90,158,0,0,186,190,0,227,553,0,197,0,655,359,880,951,55,0,223,267,0,0,3238,122,7,0,134,8721
"385","Rite Aid",-80.0272455,40.2898127,15129,"Pittsburgh",0,262,175,1588,260,2806,0,0,662,321,0,732,3319,0,372,227,3762,1229,3931,2815,252,0,682,594,0,1605,12534,624,15,0,295,39062
"386","Giant Eagle Market",-79.8053959,40.3373641,15131,"Pittsburgh",0,947,1474,1704,0,4794,0,0,1901,1550,0,994,3185,0,479,1297,7307,3284,18795,13141,1153,0,4786,778,0,99,40145,2516,0,0,1477,111806
"387","Dollar General",-79.8067112,40.3383835,15131,"Pittsburgh",0,0,162,86,141,215,0,0,231,149,0,390,838,0,351,0,688,487,1243,2188,142,0,864,328,0,0,5306,222,0,0,320,14351
"388","Rite Aid",-79.8093561,40.3364944,15131,"Pittsburgh",0,224,225,659,41,2208,0,0,181,195,0,457,1581,0,84,86,2090,616,3023,2067,256,0,890,386,0,2132,8963,286,36,8,186,26880
"389","Family Dollar",-79.8675063,40.3509223,15132,"Pittsburgh",0,0,23,62,34,228,0,0,76,61,0,229,213,0,208,0,192,1440,570,2006,69,0,932,436,0,0,5125,46,0,0,0,11950
"390","Rite Aid",-79.8407042,40.3268063,15132,"Pittsburgh",0,179,165,648,41,2452,0,0,172,267,0,550,1937,0,178,33,2820,735,3289,2881,215,0,1121,461,0,2132,10674,480,0,0,173,31603
"391","Giant Eagle Market",-79.8313182,40.347762,15132,"Pittsburgh",0,249,159,385,0,2711,0,0,528,669,0,546,3364,0,367,529,2430,2270,7159,7191,456,0,1835,475,0,0,23085,1477,0,0,1274,57159
"392","Rite Aid",-79.8573808,40.3525357,15132,"Pittsburgh",0,10,103,185,12,645,0,0,83,68,0,272,803,0,33,5,598,477,733,1121,77,0,329,261,0,356,3945,126,23,0,77,10342
"393","Family Dollar",-79.8406096,40.3279191,15132,"Pittsburgh",0,0,121,99,13,377,0,0,105,127,0,127,172,0,60,0,734,739,816,1192,115,0,456,203,0,0,3366,129,1,0,14,8966
"394","Dollar General",-79.857122,40.35185,15132,"Pittsburgh",0,0,156,49,83,192,0,0,196,213,0,399,439,0,188,0,482,915,875,1983,69,0,692,416,0,0,6758,171,14,0,130,14420
"395","Family Dollar",-79.837219,40.3545558,15132,"Pittsburgh",0,0,114,153,37,354,0,0,178,137,0,302,272,0,343,0,848,1247,842,1866,223,0,469,390,0,0,4702,122,23,0,51,12673
"396","Dollar General",-79.879512,40.3341957,15133,"Pittsburgh",0,0,133,104,70,131,0,0,313,197,0,268,612,0,253,0,633,1338,1531,2160,76,0,762,357,0,0,6476,266,0,0,385,16065
"397","Family Dollar",-79.8562516,40.3240597,15133,"Pittsburgh",0,0,34,174,15,109,0,0,296,15,0,251,261,0,140,0,575,673,803,1804,179,0,400,128,0,0,3653,135,1,0,0,9646
"398","Dollar General",-79.8153707,40.31724,15135,"Pittsburgh",0,0,191,193,288,367,0,0,342,370,0,436,986,0,188,0,1153,1182,2299,2822,121,0,1335,471,0,0,9395,415,12,0,432,22998
"399","Rite Aid",-80.0967695,40.4738569,15136,"Pittsburgh",0,181,119,995,46,2102,0,0,391,233,0,598,1530,0,67,93,1857,890,2024,2156,220,0,825,473,0,1662,7341,361,15,3,215,24397
"400","Family Dollar",-80.0574272,40.4652458,15136,"Pittsburgh",0,0,25,100,133,368,0,0,177,127,0,332,468,0,307,0,330,2213,1004,2647,90,0,525,395,0,0,6778,129,0,0,35,16183
"401","Dollar General",-80.0967695,40.4738569,15136,"Pittsburgh",0,0,64,68,52,409,0,0,0,178,0,122,1015,0,365,0,519,734,1241,2148,68,0,853,579,0,0,6160,237,0,0,150,14962
"402","Rite Aid",-80.0568362,40.4644312,15136,"Pittsburgh",0,107,204,406,75,1369,0,0,191,217,0,606,1268,0,91,102,1831,913,1967,2258,397,0,1066,516,0,409,8112,260,58,3,232,22658
"403","Giant Eagle Market",-80.097642,40.467816,15136,"Pittsburgh",0,986,1480,1557,0,5524,0,0,1456,1926,14,760,8094,0,1213,1632,8859,4530,20704,19698,1329,0,6911,1413,0,434,59538,3516,0,0,3170,154744
"404","Family Dollar",-80.0653639,40.4655758,15136,"Pittsburgh",0,0,72,127,42,222,0,0,226,205,0,247,443,0,253,0,783,2316,1239,2636,155,0,728,511,0,0,7187,146,20,0,90,17648
"405","Giant Eagle Market",-79.7866694,40.3718575,15137,"Pittsburgh",0,415,369,554,0,2414,0,0,561,703,0,647,2902,0,169,509,2622,1749,8015,6517,639,0,2081,315,0,2,22009,2000,0,0,947,56139
"406","Big Kmart",-79.777527,40.368084,15137,"Pittsburgh",0,121,1144,533,236,2274,238,0,343,444,0,434,4273,0,554,444,3753,2224,7302,4318,198,0,1474,739,0,1456,18205,1199,0,0,0,51906
"407","Family Dollar",-79.8214666,40.3843134,15137,"Pittsburgh",0,0,2,98,30,115,0,0,167,0,0,97,115,0,155,0,161,952,546,1477,93,0,364,319,0,0,3422,70,0,0,0,8183
"408","Dollar General",-79.7866694,40.3718575,15137,"Pittsburgh",0,0,82,86,96,209,0,0,164,145,0,323,637,0,180,0,321,875,763,1941,117,0,755,269,0,0,4628,295,0,0,249,12135
"409","Rite Aid",-79.8428753,40.5127076,15139,"Pittsburgh",0,179,108,670,67,1779,0,0,249,251,0,497,1454,0,67,10,1882,506,2081,1666,89,0,602,384,0,611,7101,280,44,0,167,20744
"410","Walgreens",-79.8417333,40.5252875,15139,"Pittsburgh",0,468,327,1853,0,2705,29,0,713,493,0,944,1992,0,488,450,3296,974,4488,3506,169,0,1141,591,0,114,11843,645,0,66,369,37664
"411","Rite Aid",-80.1795861,40.5400849,15143,"Pittsburgh",0,199,187,1197,104,2931,0,0,273,290,0,644,1420,0,141,17,3436,1171,3097,2771,143,0,572,478,0,351,8830,352,17,0,189,28810
"412","Dollar General",-79.7866218,40.5405894,15144,"Pittsburgh",0,0,79,120,98,197,0,0,287,293,0,631,527,0,171,0,455,771,1577,2869,116,0,979,432,0,0,6885,620,7,0,305,17419
"413","Dollar General",-79.832978,40.406202,15145,"Pittsburgh",0,0,123,105,157,246,0,0,315,326,0,427,847,0,255,0,510,1461,1420,2810,124,0,1074,586,0,0,9076,262,22,0,416,20562
"414","Rite Aid",-79.7678345,40.439177,15146,"Pittsburgh",0,204,226,1076,31,3048,0,0,700,365,0,805,2786,0,247,115,4619,1325,4210,3273,251,0,949,566,0,2018,11014,660,40,0,210,38738
"415","Big Kmart",-79.7896186,40.4309049,15146,"Pittsburgh",0,60,606,541,122,2364,240,0,684,397,0,805,5629,0,584,419,2839,2773,8074,4916,310,0,779,771,0,2161,17521,1301,0,0,0,53896
"416","Target Store",-79.7726566,40.4339578,15146,"Pittsburgh",0,349,2771,9637,1811,16918,517,0,1173,1000,0,947,19200,0,1964,252,25254,6786,31139,23334,1265,0,2768,888,0,1365,62118,4756,0,105,1464,217781
"417","Giant Eagle Market",-79.7726358,40.432086,15146,"Pittsburgh",0,1271,1884,3343,0,9310,0,0,1950,3057,131,921,10719,0,835,3523,12343,5669,27479,22346,1856,0,6675,1876,0,459,69063,4927,0,0,3191,192828
"418","Rite Aid",-79.7671838,40.3897048,15146,"Pittsburgh",0,184,272,544,48,1940,0,0,116,266,0,417,1960,0,179,165,1135,563,3305,2477,161,0,692,633,0,1050,7967,318,26,7,192,24617
"419","Giant Eagle Market",-79.7410681,40.4387995,15146,"Pittsburgh",0,482,137,351,0,2937,0,0,385,661,0,272,4321,0,390,794,2607,1717,8935,6870,530,0,1601,370,0,33,22168,1883,0,0,725,58169
"420","Dollar General",-79.766459,40.393194,15146,"Pittsburgh",0,0,225,89,114,152,0,0,310,252,0,348,983,0,254,0,616,630,1454,2046,61,0,865,446,0,0,6176,267,0,0,401,15689
"421","Family Dollar",-79.7127968,40.4446993,15146,"Pittsburgh",0,0,77,117,74,592,0,0,269,104,0,202,1036,0,278,0,551,977,1406,1532,183,0,414,233,0,0,3386,107,4,0,0,11542
"422","Dollar General",-79.7082083,40.4278663,15146,"Pittsburgh",0,0,64,90,89,171,0,0,171,138,0,122,415,0,200,0,259,397,1147,1071,43,0,450,298,0,0,3444,101,0,0,144,8814
"423","Family Dollar",-79.7899018,40.4992444,15147,"Pittsburgh",0,0,60,172,30,164,0,0,241,78,0,370,163,0,140,0,875,828,787,1632,83,0,588,267,0,0,3685,74,18,0,39,10294
"424","Giant Eagle Market",-79.8444004,40.499245,15147,"Pittsburgh",0,1034,1435,1141,0,3572,0,0,2056,1297,0,1189,4045,0,272,1697,2654,1598,20338,10695,963,0,3640,368,0,0,29257,2627,0,0,1450,91328
"425","Dollar General",-79.8100277,40.3929531,15148,"Pittsburgh",0,0,88,60,69,110,0,0,83,154,0,343,272,0,60,0,336,525,1084,1574,48,0,544,296,0,0,4385,165,0,0,209,10405
"426","Family Dollar",-79.9486379,40.4832404,15201,"Pittsburgh",0,0,104,209,49,831,0,0,239,219,0,328,756,0,260,0,1112,1700,1255,3088,153,0,730,581,0,0,6308,315,0,0,114,18351
"427","Family Dollar",-79.968183,40.4616978,15201,"Pittsburgh",0,0,154,201,51,272,0,0,282,149,0,328,332,0,245,0,1298,1171,1019,1877,130,0,567,352,0,0,4456,159,8,0,36,13087
"428","Circle K",-79.9642341,40.467556,15201,"Pittsburgh",0,0,259,0,0,396,0,0,0,72,0,295,0,0,0,0,558,403,22,1318,0,0,159,468,0,0,5880,56,0,52,457,10395
"429","Rite Aid",-79.963256,40.4690404,15201,"Pittsburgh",0,110,81,856,65,1816,0,0,173,236,0,407,1613,0,192,238,1042,743,1829,2145,120,0,545,546,0,151,6827,230,17,0,220,20202
"430","Family Dollar",-80.05766,40.49252,15202,"Pittsburgh",0,0,2,266,75,92,0,0,122,20,0,187,203,0,210,0,140,2067,727,2492,86,0,584,657,0,0,5323,74,4,0,0,13331
"431","Rite Aid",-80.0568974,40.495993,15202,"Pittsburgh",0,132,142,304,38,1157,0,0,244,82,0,510,1052,0,73,8,899,426,1542,1899,152,0,706,225,0,743,5564,221,11,0,304,16434
"432","Giant Eagle Market",-79.976705,40.4310089,15203,"Pittsburgh",0,480,838,1822,0,3293,0,0,1684,1499,0,1131,7092,0,776,1402,5829,5041,11550,12417,875,0,4619,1032,0,80,36002,2452,0,0,2279,102193
"433","Rite Aid",-79.9725967,40.4257244,15203,"Pittsburgh",0,90,56,614,36,2342,0,0,171,186,0,681,1196,0,118,0,1583,408,1530,2787,104,0,647,530,0,305,7600,123,14,0,448,21569
"434","Family Dollar",-79.9766631,40.4300073,15203,"Pittsburgh",0,0,271,168,82,582,0,0,356,184,0,429,991,0,441,0,1485,2713,1486,3142,174,0,849,536,0,0,7389,261,56,0,283,21878
"435","Rite Aid",-79.9782887,40.4288815,15203,"Pittsburgh",0,70,41,648,20,1223,0,0,64,167,0,401,834,0,52,4,1045,442,1134,1889,97,0,681,307,0,424,6177,158,16,0,221,16115
"436","Rite Aid",-80.0542537,40.4284357,15205,"Pittsburgh",0,220,255,1324,76,3115,0,0,281,292,0,561,2000,0,227,224,3845,1018,3191,3362,209,0,1145,453,0,1121,10473,439,29,11,234,34105
"437","Dollar General",-80.0669515,40.4337616,15205,"Pittsburgh",0,0,50,82,153,213,0,0,0,146,0,56,566,0,198,0,425,434,960,1543,109,0,703,275,0,0,5484,223,0,0,386,12006
"438","Giant Eagle Market",-80.0723015,40.4404448,15205,"Pittsburgh",0,536,2129,1039,0,4313,0,0,1391,1673,0,831,4524,0,995,1627,7659,3556,15127,14988,1326,0,4218,933,0,777,42771,3477,0,0,1940,115830
"439","Family Dollar",-80.0685871,40.439966,15205,"Pittsburgh",0,0,0,127,112,388,0,0,161,17,0,308,429,0,120,0,301,1063,854,1873,76,0,552,367,0,0,5232,129,1,0,0,12110
"440","Dollar General",-79.9098431,40.4610531,15206,"Pittsburgh",0,0,38,56,241,130,0,0,231,263,0,379,624,0,178,0,442,857,1204,2572,118,0,890,362,0,0,7165,353,22,0,321,16446
"441","Giant Eagle Market",-79.9238524,40.460094,15206,"Pittsburgh",0,368,431,602,0,2266,0,0,793,1102,0,620,4164,0,284,416,3166,2993,5818,8203,775,0,2359,1118,0,78,22264,1257,0,0,1364,60441
"442","Target Store",-79.9213105,40.4609001,15206,"Pittsburgh",0,0,2350,15472,1982,10599,294,0,923,1407,0,1096,20366,0,2040,441,23394,7006,24494,23587,1424,0,2103,1391,0,1105,45438,3209,0,126,991,191238
"443","Family Dollar",-79.9238524,40.460094,15206,"Pittsburgh",0,0,11,138,105,152,0,0,142,67,0,256,609,0,252,0,148,2236,808,3623,65,0,750,679,0,0,5547,164,0,0,0,15752
"444","Walgreens",-79.9267565,40.4593263,15206,"Pittsburgh",0,88,584,1062,0,2151,34,0,395,336,0,855,1640,0,479,780,3463,1642,2750,3925,161,0,1192,940,0,84,10642,288,0,110,907,34508
"445","Rite Aid",-79.9268114,40.4867629,15206,"Pittsburgh",0,139,169,1004,49,2425,0,0,447,437,0,1011,1408,0,215,145,1615,1064,2768,3048,152,0,773,802,0,397,10345,495,23,2,434,29367
"446","Family Dollar",-79.907691,40.461864,15206,"Pittsburgh",0,0,32,120,63,270,0,0,253,106,0,218,349,0,340,0,319,1001,880,1950,127,0,532,219,0,0,4496,67,2,0,39,11383
"447","Dollar General",-79.90918,40.3648998,15207,"Pittsburgh",0,0,114,64,125,153,0,0,278,243,0,401,839,0,200,0,615,707,1128,2016,87,0,447,216,0,0,5353,198,4,0,206,13394
"448","Family Dollar",-79.9954811,40.4215092,15210,"Pittsburgh",0,0,8,319,46,431,0,0,122,80,0,276,329,0,197,0,235,2731,1507,3832,199,0,715,417,0,0,7211,269,0,0,0,18924
"449","Rite Aid",-79.9874002,40.3917943,15210,"Pittsburgh",0,135,112,948,57,2279,0,0,715,259,0,1370,2794,0,266,86,1802,1550,3669,3745,309,0,1299,358,0,1390,14634,668,50,0,261,38756
"450","Rite Aid",-79.9904416,40.4031442,15210,"Pittsburgh",0,232,227,988,85,2641,0,0,314,315,0,1045,2470,0,292,243,1835,1292,3153,4603,262,0,1045,625,0,1770,13983,588,29,3,350,38390
"451","Family Dollar",-79.9874632,40.4141402,15210,"Pittsburgh",0,0,124,91,57,453,0,0,151,153,0,602,560,0,299,0,919,2081,769,3304,142,0,884,359,0,0,6890,207,13,0,190,18248
"452","Rite Aid",-79.987502,40.4145243,15210,"Pittsburgh",0,52,56,449,19,537,0,0,80,119,0,390,677,0,67,3,372,494,754,1445,54,0,473,396,0,404,4443,158,15,7,161,11625
"453","Rite Aid",-80.0099976,40.4305683,15211,"Pittsburgh",0,434,204,2074,76,3267,0,0,382,332,0,681,2469,0,314,5,3201,1742,3722,3847,448,0,872,546,0,1244,13240,506,28,18,350,40002
"454","Rite Aid",-80.035223,40.4841401,15212,"Pittsburgh",0,247,131,599,54,1818,0,0,509,303,0,1531,1688,0,174,150,1446,1479,2846,3443,311,0,739,832,0,955,10831,371,15,0,356,30828
"455","Rite Aid",-79.9983116,40.4537075,15212,"Pittsburgh",0,74,0,435,0,811,0,0,124,33,0,450,579,0,48,4,413,352,802,1900,32,0,612,488,0,302,5832,104,0,0,403,13798
"456","Circle K",-80.0273321,40.471577,15212,"Pittsburgh",0,0,198,0,0,804,0,0,0,173,0,480,0,0,0,0,615,417,27,1801,0,0,235,667,0,0,10852,148,0,40,485,16942
"457","Rite Aid",-80.0157956,40.4564294,15212,"Pittsburgh",0,98,117,802,36,1449,0,0,211,245,0,830,1524,0,137,195,1179,1154,1675,2171,128,0,698,1011,0,290,8355,243,39,7,335,22929
"458","Family Dollar",-79.986335,40.4699026,15212,"Pittsburgh",0,0,43,75,23,426,0,0,323,140,0,284,713,0,223,0,680,1184,828,1839,94,0,605,308,0,0,5109,246,22,0,28,13193
"459","Giant Eagle Market",-80.0010485,40.4513301,15212,"Pittsburgh",0,344,496,154,0,1772,0,0,469,896,0,583,3602,0,389,758,2660,3778,5517,8692,35,0,2906,999,0,0,21636,1251,0,0,1420,58357
"460","Giant Eagle Market",-80.0441373,40.4891542,15212,"Pittsburgh",0,215,604,992,0,3418,0,0,709,700,0,567,4488,0,324,445,3367,2679,5112,9860,1008,0,2623,771,0,8,31329,2070,0,0,1595,72884
"461","Rite Aid",-79.9570454,40.4409112,15213,"Pittsburgh",0,469,354,3489,122,2935,0,0,320,526,0,1231,2533,0,92,161,2081,2548,4940,8210,317,0,1358,945,0,484,19552,748,0,15,1354,54784
"462","Dollar General",-79.9603627,40.441018,15213,"Pittsburgh",0,0,134,172,447,503,0,0,489,497,0,672,1411,0,611,0,923,934,2191,2832,154,0,1232,674,0,0,10529,568,34,0,359,25366
"463","Dollar General",-79.9490927,40.4534415,15213,"Pittsburgh",0,0,98,200,129,232,0,0,215,324,0,283,697,0,279,0,649,772,1099,2220,88,0,723,381,0,0,5188,151,7,0,236,13971
"464","Rite Aid",-79.9573542,40.4411029,15213,"Pittsburgh",0,274,139,3171,121,2175,0,0,198,284,0,646,2142,0,213,17,2146,952,3239,4728,140,0,693,677,0,179,9751,207,28,0,492,32612
"465","Dollar General",-79.9210367,40.4943062,15215,"Pittsburgh",0,0,52,60,65,102,0,0,251,196,0,230,403,0,59,0,239,466,852,1853,54,0,639,429,0,0,4674,248,0,0,348,11220
"466","Family Dollar",-79.9330992,40.494392,15215,"Pittsburgh",0,0,64,169,58,440,0,0,140,139,0,165,340,0,190,0,898,1275,1195,2365,218,0,745,294,0,0,4493,127,0,0,36,13351
"467","Giant Eagle Market",-79.893913,40.4882333,15215,"Pittsburgh",0,1192,2678,3554,0,9748,0,0,2910,3213,1550,1518,14204,0,888,3638,13666,5848,24486,19842,1774,0,6778,1638,0,362,55543,4442,0,0,2824,182296
"468","Giant Eagle Express",-79.8890834,40.4880138,15215,"Pittsburgh",0,0,572,1541,0,2029,0,0,805,224,0,1343,2679,0,201,0,3837,1216,2244,6143,0,0,378,463,0,0,17481,812,0,0,1277,43245
"469","Rite Aid",-80.04073,40.3882933,15216,"Pittsburgh",0,31,46,443,38,1053,0,0,192,306,0,1027,824,0,68,84,586,1394,1029,3014,79,0,1121,843,0,386,8922,301,25,0,342,22154
"470","Dollar General",-80.0467866,40.3962781,15216,"Pittsburgh",0,0,76,90,371,169,0,0,175,256,0,291,776,0,253,0,576,558,943,1653,50,0,476,257,0,0,4282,251,9,0,97,11609
"471","Rite Aid",-80.0452429,40.399484,15216,"Pittsburgh",0,242,192,1424,456,4154,0,0,555,300,0,550,2648,0,201,140,3605,1318,4290,3542,262,0,736,498,0,1198,12735,498,97,3,272,39916
"472","Rite Aid",-80.0344971,40.4063499,15216,"Pittsburgh",0,179,145,871,149,2576,0,0,397,259,0,451,1877,0,151,11,2421,765,2447,3087,167,0,648,360,0,918,10053,348,17,0,217,28514
"473","Giant Eagle Market",-79.9295844,40.4222657,15217,"Pittsburgh",0,708,839,1257,0,2837,0,0,813,894,0,425,4731,0,335,1281,3488,2985,9286,9347,769,0,3064,692,0,130,25958,1490,0,0,1290,72619
"474","Rite Aid",-79.9231507,40.4377854,15217,"Pittsburgh",0,291,445,3321,241,5059,0,0,637,445,0,1301,3323,0,348,10,4726,2482,4482,5848,234,0,1114,970,0,1381,15795,506,111,19,342,53431
"475","Giant Eagle Market",-79.9225241,40.4356452,15217,"Pittsburgh",0,648,536,2619,0,5721,0,0,721,666,0,840,5892,0,125,1108,5488,1533,10201,9053,824,0,1746,536,0,0,21289,1573,0,0,1164,72283
"476","Family Dollar",-79.8895823,40.4214427,15218,"Pittsburgh",0,0,12,116,47,296,0,0,308,102,0,609,254,0,240,0,253,2296,1567,3458,163,0,786,586,0,0,6341,156,0,0,16,17606
"477","Giant Eagle Market",-79.8865838,40.4257051,15218,"Pittsburgh",0,751,978,1581,0,4966,0,0,1829,1526,0,1247,5723,0,591,1092,6073,3961,13316,14922,680,0,3939,1453,0,283,42400,2598,0,0,2307,112216
"478","Big Kmart",-79.8860738,40.4280816,15218,"Pittsburgh",0,115,55,309,159,730,116,0,208,218,0,308,2756,0,636,256,1303,1416,2206,2175,123,0,571,801,0,637,6943,433,0,0,0,22474
"479","Family Dollar",-79.9806586,40.4436906,15219,"Pittsburgh",0,0,150,121,54,418,0,0,222,249,0,566,356,0,260,0,1247,3083,1298,3342,193,0,850,650,0,0,8139,277,0,0,325,21800
"480","Rite Aid",-80.0662411,40.3931399,15220,"Pittsburgh",0,210,105,553,56,2036,0,0,124,98,0,406,754,0,83,14,1863,424,1684,1576,82,0,384,302,0,521,4844,206,29,0,168,16522
"481","Walgreens",-80.0328898,40.4425963,15220,"Pittsburgh",0,58,524,752,0,2258,88,0,260,272,0,720,1413,0,600,310,1951,876,2257,2479,170,0,677,612,0,171,9264,449,0,51,324,26536
"482","Circle K",-80.0348025,40.4408969,15220,"Pittsburgh",0,0,244,20,0,1104,0,0,0,165,0,457,0,0,0,0,944,383,35,1872,0,0,270,622,0,0,10480,87,0,119,461,17263
"483","Giant Eagle Market",-80.0363382,40.423061,15220,"Pittsburgh",0,451,440,858,0,2577,0,0,696,651,0,695,3757,0,334,667,3256,1999,8363,8275,941,0,2074,349,0,0,23479,1479,0,0,1222,62563
"484","Rite Aid",-79.8895747,40.4458736,15221,"Pittsburgh",0,97,97,350,25,794,0,0,117,219,0,412,614,0,61,37,531,637,883,1306,57,0,478,473,0,329,3972,183,5,0,109,11786
"485","Rite Aid",-79.8490043,40.4151997,15221,"Pittsburgh",0,206,133,1188,342,2529,0,0,408,315,0,979,2176,0,237,217,2319,1015,3429,2313,276,0,754,710,0,1577,9555,449,45,7,223,31402
"486","Giant Eagle Market",-79.8552514,40.4147159,15221,"Pittsburgh",0,282,510,660,0,2171,0,0,739,375,0,544,2555,0,218,813,2174,2075,6047,6138,417,0,2103,396,0,0,17620,1116,0,0,1256,48209
"487","Dollar General",-79.8846382,40.4434145,15221,"Pittsburgh",0,0,36,49,106,0,0,0,12,154,0,38,0,0,60,0,150,1131,445,1648,65,0,553,438,0,0,3927,124,0,0,101,9037
"488","Walgreens",-79.8944584,40.4466636,15221,"Pittsburgh",0,43,430,851,0,2020,45,0,355,258,0,847,2045,0,428,467,2973,1271,2422,3521,173,0,647,552,2,53,10468,364,0,104,383,30722
"489","Dollar General",-79.867107,40.4489051,15221,"Pittsburgh",0,0,46,49,40,63,0,0,133,171,0,371,229,0,151,0,217,903,603,1726,75,0,449,321,0,0,5175,94,9,0,77,10902
"490","Family Dollar",-79.8937111,40.4470502,15221,"Pittsburgh",0,0,0,113,102,520,0,0,193,52,0,519,349,0,309,0,350,2352,1042,2832,118,0,766,836,0,0,6498,165,1,0,302,17419
"491","Family Dollar",-79.8533676,40.4149672,15221,"Pittsburgh",0,0,92,101,46,321,0,0,209,113,0,223,267,0,184,0,539,1426,763,1787,109,0,661,340,0,0,4249,128,0,0,80,11638
"492","Rite Aid",-79.99793,40.4419281,15222,"Pittsburgh",0,755,529,2322,138,5087,0,0,857,1059,0,1814,3724,0,481,18,4306,2664,5261,7981,520,0,1727,1913,0,727,21137,1009,65,0,898,64992
"493","Rite Aid",-80.0035056,40.442758,15222,"Pittsburgh",0,637,180,2288,209,3369,0,0,455,856,0,1549,2602,0,291,5,3226,1541,3494,4887,383,0,1662,1154,0,467,15338,823,21,0,739,46176
"494","Rite Aid",-80.0038805,40.4407324,15222,"Pittsburgh",0,151,162,873,19,1245,0,0,191,221,0,514,1308,0,88,96,1733,1171,2192,3147,130,0,769,520,0,440,7660,254,41,16,368,23309
"495","Rite Aid",-79.9587698,40.5156189,15223,"Pittsburgh",0,118,125,329,21,1175,0,0,549,117,0,271,1800,0,104,4,834,315,1715,1515,289,0,362,278,0,837,4820,191,13,0,167,15949
"496","Big Kmart",-79.9451123,40.5115591,15223,"Pittsburgh",0,63,672,558,155,2777,180,0,459,344,0,512,4672,0,635,359,2667,2174,7760,4101,211,0,988,714,0,1184,17001,1418,0,0,0,49604
"497","Rite Aid",-79.9451123,40.5115591,15223,"Pittsburgh",0,97,27,295,59,713,0,0,79,76,0,197,898,0,64,1,1222,227,834,729,28,0,305,254,0,459,2916,93,20,0,107,9700
"498","Family Dollar",-79.9406,40.46447,15224,"Pittsburgh",0,0,210,271,83,783,0,0,177,395,0,434,314,0,255,0,1817,2151,984,3660,143,0,833,714,0,0,6884,230,0,0,253,20591
"499","Rite Aid",-79.9527829,40.4646505,15224,"Pittsburgh",0,38,100,702,235,2607,0,0,236,131,0,607,2168,0,312,0,1776,508,2993,3151,279,0,870,511,0,935,11149,258,54,0,242,29862
"500","Dollar General",-80.0160778,40.3838117,15226,"Pittsburgh",0,0,155,153,400,372,0,0,621,671,0,601,1796,0,935,0,885,1350,3116,4635,206,0,1346,740,0,0,11082,440,9,0,553,30066
"501","Rite Aid",-79.9951909,40.3816969,15227,"Pittsburgh",0,35,72,283,28,1114,0,0,155,157,0,459,934,0,110,47,1145,463,1268,1425,85,0,365,214,0,302,4376,158,13,4,128,13340
"502","Giant Eagle Market",-79.9829001,40.366498,15227,"Pittsburgh",0,1314,1641,2824,0,7956,0,0,2452,3423,22,2027,10114,0,1190,2783,16646,5225,30504,24867,2085,0,8239,2263,0,619,70148,6524,0,0,3564,206430
"503","Dollar General",-79.9826245,40.3709791,15227,"Pittsburgh",0,0,98,86,168,158,0,0,174,245,0,288,740,0,259,0,484,566,1470,1793,130,0,452,163,0,0,4832,194,5,0,201,12506
"504","Rite Aid",-79.9803289,40.371975,15227,"Pittsburgh",0,146,104,538,37,1595,0,0,177,157,0,310,952,0,41,46,1568,527,1781,1282,103,0,337,248,0,893,4672,199,24,0,121,15858
"505","Rite Aid",-80.0346001,40.521668,15229,"Pittsburgh",0,189,122,753,43,2858,0,0,377,251,0,618,1464,0,218,89,1355,866,2079,2383,167,0,784,575,0,1080,7193,444,22,4,262,24196
"506","Big Kmart",-80.0315189,40.5141025,15229,"Pittsburgh",0,55,577,405,142,1905,208,0,526,270,0,530,3323,0,647,229,2234,2056,5168,3327,342,0,839,669,0,647,14914,962,0,0,0,39975
"507","Dollar General",-80.0325729,40.5192978,15229,"Pittsburgh",0,0,68,44,91,207,0,0,190,147,0,157,302,0,26,0,287,313,687,1031,47,0,396,266,0,0,3680,133,0,0,107,8179
"508","Giant Eagle Market",-80.0312794,40.5138502,15229,"Pittsburgh",0,868,690,1439,0,4536,0,0,928,1647,0,542,7124,0,740,1393,5070,2812,14964,12144,1226,0,3973,1101,0,341,40657,3006,0,0,1829,107030
